Fecha,FuenteIngreso,cantidad
24/06/20                      ,MovilGZ                                                                                             ,         20
24/06/20                      ,UB                                                                                                  ,        124
24/06/20                      ,MovilSE                                                                                             ,        308
24/06/20                      ,PortalGZ                                                                                            ,          7
24/06/19                      ,MovilGZ                                                                                             ,         23
24/06/19                      ,MovilSE                                                                                             ,        646
24/06/19                      ,PortalGZ                                                                                            ,          5
24/06/19                      ,UB                                                                                                  ,         43
24/06/19                      ,MovilSE                                                                                             ,          1
24/06/18                      ,MovilGZ                                                                                             ,          1
24/06/18                      ,UB                                                                                                  ,          5
24/06/18                      ,MovilSE                                                                                             ,         40
24/05/20                      ,MovilGZ                                                                                             ,          1
24/05/20                      ,UB                                                                                                  ,         46
24/05/20                      ,MovilSE                                                                                             ,          6
24/05/19                      ,CALL CENTER                                                                                         ,          2
24/05/19                      ,MovilGZ                                                                                             ,         22
24/05/19                      ,PortalGZ                                                                                            ,          6
24/05/19                      ,UB                                                                                                  ,         36
24/05/19                      ,MovilSE                                                                                             ,        417
24/05/18                      ,MovilGZ                                                                                             ,          4
24/05/18                      ,MovilSE                                                                                             ,        289
24/05/18                      ,PortalGZ                                                                                            ,          3
24/05/18                      ,UB                                                                                                  ,         13
24/05/18                      ,CALL CENTER                                                                                         ,          1
24/04/20                      ,MovilSE                                                                                             ,         14
24/04/20                      ,PortalGZ                                                                                            ,          1
24/04/20                      ,UB                                                                                                  ,         38
24/04/20                      ,MovilGZ                                                                                             ,          1
24/04/19                      ,CALL CENTER                                                                                         ,          3
24/04/19                      ,MovilGZ                                                                                             ,         33
24/04/19                      ,MovilSE                                                                                             ,        674
24/04/19                      ,UB                                                                                                  ,         71
24/04/19                      ,PortalGZ                                                                                            ,         12
24/04/18                      ,MovilSE                                                                                             ,        566
24/04/18                      ,PortalGZ                                                                                            ,         41
24/04/18                      ,UB                                                                                                  ,         57
24/03/20                      ,MovilGZ                                                                                             ,          5
24/03/20                      ,MovilSE                                                                                             ,        110
24/03/20                      ,PortalGZ                                                                                            ,          3
24/03/20                      ,UB                                                                                                  ,         33
24/03/19                      ,UB                                                                                                  ,         11
24/03/19                      ,MovilSE                                                                                             ,         26
24/03/18                      ,PortalGZ                                                                                            ,          2
24/03/18                      ,MovilSE                                                                                             ,         30
24/03/18                      ,UB                                                                                                  ,          3
24/02/20                      ,MovilGZ                                                                                             ,         23
24/02/20                      ,MovilSE                                                                                             ,        588
24/02/20                      ,UB                                                                                                  ,         30
24/02/20                      ,PortalGZ                                                                                            ,          2
24/02/19                      ,MovilGZ                                                                                             ,          1
24/02/19                      ,UB                                                                                                  ,         10
24/02/19                      ,MovilSE                                                                                             ,         29
24/02/18                      ,MovilSE                                                                                             ,         77
24/02/18                      ,UB                                                                                                  ,          6
24/01/20                      ,MovilGZ                                                                                             ,         26
24/01/20                      ,MovilSE                                                                                             ,        367
24/01/20                      ,PortalGZ                                                                                            ,          4
24/01/20                      ,UB                                                                                                  ,         28
24/01/19                      ,MovilGZ                                                                                             ,         12
24/01/19                      ,UB                                                                                                  ,         40
24/01/19                      ,CALL CENTER                                                                                         ,          4
24/01/19                      ,MovilSE                                                                                             ,        434
24/01/19                      ,PortalGZ                                                                                            ,          1
24/01/19                      ,UB                                                                                                  ,          4
24/01/18                      ,PortalGZ                                                                                            ,         11
24/01/18                      ,UB                                                                                                  ,         19
24/01/18                      ,MovilSE                                                                                             ,        530
23/12/19                      ,MovilGZ                                                                                             ,          9
23/12/19                      ,MovilSE                                                                                             ,        274
23/12/19                      ,PortalGZ                                                                                            ,          3
23/12/19                      ,UB                                                                                                  ,         27
23/12/19                      ,CALL CENTER                                                                                         ,          1
23/12/18                      ,MovilSE                                                                                             ,         16
23/12/18                      ,UB                                                                                                  ,          5
23/11/20                      ,UB                                                                                                  ,         94
23/11/20                      ,MovilGZ                                                                                             ,         48
23/11/20                      ,MovilSE                                                                                             ,        756
23/11/19                      ,MovilGZ                                                                                             ,          3
23/11/19                      ,MovilSE                                                                                             ,         37
23/11/19                      ,UB                                                                                                  ,          6
23/11/18                      ,MovilGZ                                                                                             ,         15
23/11/18                      ,MovilSE                                                                                             ,        396
23/11/18                      ,CALL CENTER                                                                                         ,          1
23/11/18                      ,PortalGZ                                                                                            ,          4
23/11/18                      ,UB                                                                                                  ,         44
23/10/20                      ,MovilSE                                                                                             ,        354
23/10/20                      ,UB                                                                                                  ,        129
23/10/20                      ,MovilGZ                                                                                             ,         29
23/10/19                      ,CALL CENTER                                                                                         ,          3
23/10/19                      ,PortalGZ                                                                                            ,          3
23/10/19                      ,UB                                                                                                  ,         37
23/10/19                      ,MovilGZ                                                                                             ,         20
23/10/19                      ,MovilSE                                                                                             ,        468
23/10/18                      ,CALL CENTER                                                                                         ,          1
23/10/18                      ,MovilGZ                                                                                             ,          8
23/10/18                      ,PortalGZ                                                                                            ,         15
23/10/18                      ,MovilSE                                                                                             ,        417
23/10/18                      ,UB                                                                                                  ,         40
23/09/20                      ,MovilGZ                                                                                             ,         27
23/09/20                      ,MovilSE                                                                                             ,        441
23/09/20                      ,UB                                                                                                  ,        155
23/09/20                      ,PortalGZ                                                                                            ,          1
23/09/19                      ,CALL CENTER                                                                                         ,          6
23/09/19                      ,MovilSE                                                                                             ,        466
23/09/19                      ,MovilGZ                                                                                             ,         23
23/09/19                      ,UB                                                                                                  ,         30
23/09/18                      ,MovilSE                                                                                             ,         26
23/09/18                      ,UB                                                                                                  ,          4
23/08/20                      ,UB                                                                                                  ,         42
23/08/20                      ,MovilGZ                                                                                             ,          9
23/08/20                      ,MovilSE                                                                                             ,         87
23/08/19                      ,CALL CENTER                                                                                         ,          1
23/08/19                      ,MovilGZ                                                                                             ,         24
23/08/19                      ,MovilSE                                                                                             ,        411
23/08/19                      ,UB                                                                                                  ,         29
23/08/18                      ,MovilGZ                                                                                             ,         14
23/08/18                      ,MovilSE                                                                                             ,        448
23/08/18                      ,PortalGZ                                                                                            ,          5
23/08/18                      ,UB                                                                                                  ,         42
23/07/20                      ,MovilGZ                                                                                             ,         19
23/07/20                      ,MovilSE                                                                                             ,        324
23/07/20                      ,UB                                                                                                  ,         79
23/07/20                      ,PortalGZ                                                                                            ,          1
23/07/19                      ,CALL CENTER                                                                                         ,          2
23/07/19                      ,MovilGZ                                                                                             ,         17
23/07/19                      ,MovilSE                                                                                             ,        377
23/07/19                      ,PortalGZ                                                                                            ,          4
23/07/19                      ,UB                                                                                                  ,         34
23/07/18                      ,MovilGZ                                                                                             ,          8
23/07/18                      ,MovilSE                                                                                             ,        528
23/07/18                      ,PortalGZ                                                                                            ,          6
23/07/18                      ,UB                                                                                                  ,         82
23/06/20                      ,MovilGZ                                                                                             ,         25
23/06/20                      ,MovilSE                                                                                             ,        283
23/06/20                      ,PortalGZ                                                                                            ,          4
23/06/20                      ,UB                                                                                                  ,        146
23/06/19                      ,MovilSE                                                                                             ,         59
23/06/19                      ,UB                                                                                                  ,          3
23/06/18                      ,MovilSE                                                                                             ,         77
23/06/18                      ,UB                                                                                                  ,          2
23/05/20                      ,MovilSE                                                                                             ,         14
23/05/20                      ,UB                                                                                                  ,         15
23/05/19                      ,CALL CENTER                                                                                         ,          3
23/05/19                      ,MovilGZ                                                                                             ,         23
23/05/19                      ,MovilSE                                                                                             ,        363
23/05/19                      ,PortalGZ                                                                                            ,          8
23/05/19                      ,UB                                                                                                  ,         26
23/05/18                      ,CALL CENTER                                                                                         ,          2
23/05/18                      ,PortalGZ                                                                                            ,          7
23/05/18                      ,MovilGZ                                                                                             ,          2
23/05/18                      ,MovilSE                                                                                             ,        321
23/05/18                      ,UB                                                                                                  ,         24
23/04/20                      ,MovilGZ                                                                                             ,          2
23/04/20                      ,MovilSE                                                                                             ,         19
23/04/20                      ,PortalGZ                                                                                            ,          1
23/04/20                      ,UB                                                                                                  ,         42
23/04/19                      ,CALL CENTER                                                                                         ,          4
23/04/19                      ,PortalGZ                                                                                            ,         13
23/04/19                      ,UB                                                                                                  ,         73
23/04/19                      ,MovilGZ                                                                                             ,         28
23/04/19                      ,MovilSE                                                                                             ,        806
23/04/18                      ,MovilSE                                                                                             ,        774
23/04/18                      ,PortalGZ                                                                                            ,         17
23/04/18                      ,UB                                                                                                  ,         84
23/03/20                      ,MovilGZ                                                                                             ,         10
23/03/20                      ,MovilSE                                                                                             ,        155
23/03/20                      ,PortalGZ                                                                                            ,          3
23/03/20                      ,UB                                                                                                  ,         27
23/03/19                      ,MovilGZ                                                                                             ,          2
23/03/19                      ,MovilSE                                                                                             ,         41
23/03/19                      ,UB                                                                                                  ,         11
23/03/18                      ,PortalGZ                                                                                            ,         17
23/03/18                      ,MovilSE                                                                                             ,        374
23/03/18                      ,UB                                                                                                  ,         44
23/02/20                      ,MovilSE                                                                                             ,         32
23/02/20                      ,UB                                                                                                  ,          3
23/02/19                      ,MovilSE                                                                                             ,         32
23/02/19                      ,UB                                                                                                  ,         11
23/02/18                      ,MovilSE                                                                                             ,        438
23/02/18                      ,PortalGZ                                                                                            ,         10
23/02/18                      ,UB                                                                                                  ,         57
23/01/20                      ,MovilGZ                                                                                             ,         31
23/01/20                      ,MovilSE                                                                                             ,          3
23/01/20                      ,MovilSE                                                                                             ,        398
23/01/20                      ,PortalGZ                                                                                            ,          1
23/01/20                      ,UB                                                                                                  ,          1
23/01/20                      ,UB                                                                                                  ,         36
23/01/19                      ,CALL CENTER                                                                                         ,          1
23/01/19                      ,PortalGZ                                                                                            ,          5
23/01/19                      ,UB                                                                                                  ,          6
23/01/19                      ,UB                                                                                                  ,         41
23/01/19                      ,MovilGZ                                                                                             ,         21
23/01/19                      ,MovilSE                                                                                             ,        462
23/01/18                      ,PortalGZ                                                                                            ,          6
23/01/18                      ,UB                                                                                                  ,         20
23/01/18                      ,MovilSE                                                                                             ,        550
22/12/19                      ,MovilSE                                                                                             ,         19
22/12/19                      ,UB                                                                                                  ,          1
22/12/18                      ,UB                                                                                                  ,          8
22/12/18                      ,MovilSE                                                                                             ,         35
22/11/20                      ,MovilSE                                                                                             ,         43
22/11/20                      ,MovilGZ                                                                                             ,          3
22/11/20                      ,UB                                                                                                  ,         37
22/11/19                      ,CALL CENTER                                                                                         ,          1
22/11/19                      ,MovilGZ                                                                                             ,         21
22/11/19                      ,MovilSE                                                                                             ,        335
22/11/19                      ,UB                                                                                                  ,         26
22/11/18                      ,MovilGZ                                                                                             ,          9
22/11/18                      ,UB                                                                                                  ,         48
22/11/18                      ,CALL CENTER                                                                                         ,          4
22/11/18                      ,MovilSE                                                                                             ,        438
22/11/18                      ,PortalGZ                                                                                            ,          4
22/10/20                      ,MovilGZ                                                                                             ,         29
22/10/20                      ,MovilSE                                                                                             ,        303
22/10/20                      ,PortalGZ                                                                                            ,          2
22/10/20                      ,UB                                                                                                  ,        113
22/10/19                      ,CALL CENTER                                                                                         ,          2
22/10/19                      ,PortalGZ                                                                                            ,          4
22/10/19                      ,UB                                                                                                  ,         35
22/10/19                      ,MovilGZ                                                                                             ,         27
22/10/19                      ,MovilSE                                                                                             ,        407
22/10/18                      ,CALL CENTER                                                                                         ,          1
22/10/18                      ,MovilGZ                                                                                             ,         12
22/10/18                      ,MovilSE                                                                                             ,        415
22/10/18                      ,PortalGZ                                                                                            ,          4
22/10/18                      ,UB                                                                                                  ,         49
22/09/20                      ,MovilGZ                                                                                             ,         42
22/09/20                      ,MovilSE                                                                                             ,        504
22/09/20                      ,PortalGZ                                                                                            ,         10
22/09/20                      ,UB                                                                                                  ,        108
22/09/19                      ,UB                                                                                                  ,          3
22/09/19                      ,MovilGZ                                                                                             ,          1
22/09/19                      ,MovilSE                                                                                             ,         35
22/09/18                      ,MovilSE                                                                                             ,         32
22/09/18                      ,UB                                                                                                  ,         15
22/08/20                      ,MovilGZ                                                                                             ,          6
22/08/20                      ,MovilSE                                                                                             ,        100
22/08/20                      ,UB                                                                                                  ,         38
22/08/19                      ,CALL CENTER                                                                                         ,          1
22/08/19                      ,MovilGZ                                                                                             ,         16
22/08/19                      ,MovilSE                                                                                             ,        585
22/08/19                      ,UB                                                                                                  ,         29
22/08/18                      ,MovilGZ                                                                                             ,          9
22/08/18                      ,PortalGZ                                                                                            ,          6
22/08/18                      ,UB                                                                                                  ,         50
22/08/18                      ,CALL CENTER                                                                                         ,          1
22/08/18                      ,MovilSE                                                                                             ,        500
22/07/20                      ,MovilGZ                                                                                             ,         28
22/07/20                      ,PortalGZ                                                                                            ,          1
22/07/20                      ,MovilSE                                                                                             ,        311
22/07/20                      ,UB                                                                                                  ,        236
22/07/19                      ,CALL CENTER                                                                                         ,          1
22/07/19                      ,MovilGZ                                                                                             ,         27
22/07/19                      ,MovilSE                                                                                             ,        502
22/07/19                      ,UB                                                                                                  ,         25
22/07/18                      ,UB                                                                                                  ,          7
22/07/18                      ,MovilSE                                                                                             ,         28
22/06/20                      ,MovilGZ                                                                                             ,         40
22/06/20                      ,MovilSE                                                                                             ,        299
22/06/20                      ,UB                                                                                                  ,        282
22/06/19                      ,CALL CENTER                                                                                         ,          2
22/06/19                      ,UB                                                                                                  ,          2
22/06/19                      ,MovilGZ                                                                                             ,          1
22/06/19                      ,MovilSE                                                                                             ,         71
22/06/18                      ,CALL CENTER                                                                                         ,          1
22/06/18                      ,MovilGZ                                                                                             ,          4
22/06/18                      ,MovilSE                                                                                             ,        323
22/06/18                      ,PortalGZ                                                                                            ,          4
22/06/18                      ,UB                                                                                                  ,         28
22/05/20                      ,MovilGZ                                                                                             ,          7
22/05/20                      ,UB                                                                                                  ,         51
22/05/20                      ,MovilSE                                                                                             ,         37
22/05/19                      ,UB                                                                                                  ,         43
22/05/19                      ,CALL CENTER                                                                                         ,          1
22/05/19                      ,MovilGZ                                                                                             ,         26
22/05/19                      ,MovilSE                                                                                             ,        483
22/05/19                      ,PortalGZ                                                                                            ,          4
22/05/18                      ,MovilGZ                                                                                             ,          8
22/05/18                      ,MovilSE                                                                                             ,        444
22/05/18                      ,PortalGZ                                                                                            ,          4
22/05/18                      ,UB                                                                                                  ,         30
22/04/20                      ,PortalGZ                                                                                            ,          1
22/04/20                      ,UB                                                                                                  ,         38
22/04/20                      ,MovilGZ                                                                                             ,          4
22/04/20                      ,MovilSE                                                                                             ,         23
22/04/19                      ,UB                                                                                                  ,          2
22/04/19                      ,CALL CENTER                                                                                         ,          4
22/04/19                      ,MovilGZ                                                                                             ,         20
22/04/19                      ,MovilSE                                                                                             ,        775
22/04/19                      ,PortalGZ                                                                                            ,          6
22/04/19                      ,UB                                                                                                  ,         85
22/04/18                      ,UB                                                                                                  ,          2
22/04/18                      ,MovilSE                                                                                             ,         29
22/04/18                      ,PortalGZ                                                                                            ,          1
22/03/20                      ,UB                                                                                                  ,          5
22/03/20                      ,MovilGZ                                                                                             ,          3
22/03/20                      ,MovilSE                                                                                             ,          5
22/03/19                      ,MovilGZ                                                                                             ,         17
22/03/19                      ,MovilSE                                                                                             ,        370
22/03/19                      ,UB                                                                                                  ,         33
22/03/19                      ,PortalGZ                                                                                            ,          2
22/03/19                      ,UB                                                                                                  ,          2
22/03/18                      ,PortalGZ                                                                                            ,         21
22/03/18                      ,MovilSE                                                                                             ,        421
22/03/18                      ,UB                                                                                                  ,         49
22/02/20                      ,CALL CENTER                                                                                         ,          1
22/02/20                      ,MovilGZ                                                                                             ,          9
22/02/20                      ,MovilSE                                                                                             ,         64
22/02/20                      ,UB                                                                                                  ,          6
22/02/19                      ,CALL CENTER                                                                                         ,          1
22/02/19                      ,UB                                                                                                  ,          6
22/02/19                      ,UB                                                                                                  ,         35
